line_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
10106,103979,1075,LED String Lights,Home & Kitchen,2,25.89,51.78
15923,106299,1145,Workout Leggings,Clothing & Accessories,2,37.53,75.06
22722,109012,1057,Kitchen Scale Digital,Home & Kitchen,3,49.55,148.65
42202,115997,1113,Vitamin D Supplements,Beauty & Health,2,7.86,15.72
22620,108974,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
32462,112671,1039,How Charts Lie,Books,1,32.69,32.69
8518,103341,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
17783,107055,1046,Freakonomics,Books,1,10.96,10.96
35004,113528,1145,Workout Leggings,Clothing & Accessories,3,37.53,112.59
6239,102430,1124,Mirror Compact,Beauty & Health,2,16.93,33.86
7588,102963,1110,Body Lotion 200ml,Beauty & Health,1,12.74,12.74
22294,108842,1015,USB Flash Drive 64GB,Electronics,2,257.21,514.42
28152,111183,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
23427,109300,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
3577,101409,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
18424,107307,1032,Thinking Fast and Slow,Books,1,,
27742,111021,1121,Teeth Whitening Strips,Beauty & Health,1,25.96,25.96
16887,106677,1024,Smart Watch Band,Electronics,1,52.67,52.67
41254,115679,1130,Sunglasses UV400,Clothing & Accessories,1,27.24,27.24
6377,102482,1010,Digital Thermometer,Electronics,2,246.78,493.56
5121,102002,1142,Swim Shorts,Clothing & Accessories,3,51.23,153.69
23160,109191,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
40818,115524,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
5355,102086,1135,Scarf Lightweight,Clothing & Accessories,1,52.51,52.51
25898,110285,1066,Baking Sheet Pack,Home & Kitchen,2,34.29,68.58
16788,106639,1032,Thinking Fast and Slow,Books,2,23.04,46.08
44480,116791,1033,Deep Work,Books,2,30.76,61.52
8637,103391,1104,Lip Balm 3-Pack,Beauty & Health,1,25.05,25.05
32980,112847,1037,The Signal and the Noise,Books,1,31.66,31.66
9340,103678,1015,USB Flash Drive 64GB,Electronics,1,257.21,257.21
20077,107974,1059,Tea Kettle Stainless,Home & Kitchen,2,33.58,67.16
1198,100476,1044,Measure What Matters,Books,1,34.93,34.93
27356,110870,1065,Mixing Bowl Set,Home & Kitchen,2,79.42,158.84
44965,116958,1134,Beanie Hat Knit,Clothing & Accessories,1,49.76,49.76
39539,115078,1009,Smart Plug,Electronics,1,85.4,85.4
29818,111775,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
79,100030,1068,Water Filter Pitcher,Home & Kitchen,1,16.77,16.77
8886,103487,1024,Smart Watch Band,Electronics,1,52.67,52.67
30109,111872,1104,Lip Balm 3-Pack,Beauty & Health,2,25.05,50.1
23673,109404,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
26802,110643,1109,Face Mask Sheet Pack,Beauty & Health,1,32.79,32.79
20228,108027,1138,Wallet RFID-Block,Clothing & Accessories,3,18.73,56.19
679,100258,1034,The Art of Statistics,Books,1,14.18,14.18
15670,106204,1126,Cotton T-Shirt Basic,Clothing & Accessories,1,30.55,30.55
3719,101462,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
8009,103132,1025,Ring Light,Electronics,1,199.18,199.18
22836,109057,1093,Frisbee,Sports & Outdoors,3,55.48,166.44
26373,110473,1150,Bucket Hat,Clothing & Accessories,3,14.89,44.67
35774,113789,1118,Eye Mask Sleep,Beauty & Health,1,16.76,16.76
26485,110515,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
27566,110955,1023,Mini Projector,Electronics,2,46.86,93.72
5471,102129,1040,Naked Statistics,Books,1,15.15,15.15
36018,113875,1032,Thinking Fast and Slow,Books,3,23.04,69.12
5419,102110,1094,Cooling Towel,Sports & Outdoors,1,105.06,105.06
7075,102755,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
14739,105825,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
5541,102160,1022,Tablet Stylus,Electronics,2,87.44,174.88
40081,115268,1083,Cycling Gloves,Sports & Outdoors,1,104.84,104.84
35524,113701,1070,Travel Mug 500ml,Home & Kitchen,1,70.5,70.5
676,100257,1112,Deodorant Roll-On,Beauty & Health,2,32.11,64.22
38122,114603,1139,Watch Strap Nylon,Clothing & Accessories,1,16.96,16.96
15617,106185,1148,Denim Jacket,Clothing & Accessories,1,58.18,58.18
20413,108095,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
1849,100721,1036,Storytelling with Data,Books,2,13.7,27.4
4897,101916,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
47026,117677,1036,Storytelling with Data,Books,2,13.7,27.4
4399,101730,1034,The Art of Statistics,Books,1,14.18,14.18
4112,101616,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
46586,117524,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
34716,113431,1103,Hand Cream Set,Beauty & Health,2,29.28,58.56
32152,112565,1108,Dental Floss 6-Pack,Beauty & Health,1,52.87,52.87
17805,107061,1116,First Aid Kit Basic,Beauty & Health,1,9.01,9.01
43404,116418,1111,Shampoo Bar Natural,Beauty & Health,2,53.44,106.88
478,100184,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
41035,115601,1034,The Art of Statistics,Books,1,14.18,14.18
38568,114750,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
38607,114761,1005,Webcam HD,Electronics,3,140.61,421.83
41117,115629,1019,Car Phone Mount,Electronics,1,252.26,252.26
41105,115625,1069,Lunch Box Insulated,Home & Kitchen,2,15.47,30.94
31408,112308,1063,Ice Cube Tray Silicone,Home & Kitchen,1,10.05,10.05
6411,102495,1002,USB-C Hub,Electronics,1,100.36,100.36
30978,112158,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
37510,114402,1128,Wool Socks 3-Pack,Clothing & Accessories,1,74.9,74.9
24771,109849,1037,The Signal and the Noise,Books,1,31.66,31.66
22489,108923,1025,Ring Light,Electronics,1,199.18,199.18
40015,115244,1127,Running Shorts,Clothing & Accessories,1,14.72,14.72
8586,103370,1108,Dental Floss 6-Pack,Beauty & Health,2,52.87,105.74
22988,109118,1108,Dental Floss 6-Pack,Beauty & Health,1,52.87,52.87
22346,108866,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
38482,114723,1048,Sapiens,Books,2,9.72,19.44
9061,103565,1114,Magnesium Tablets,Beauty & Health,1,30.14,30.14
26574,110552,1014,Wireless Mouse,Electronics,1,50.41,50.41
20165,108003,1138,Wallet RFID-Block,Clothing & Accessories,1,18.73,18.73
38202,114628,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
20224,108026,1067,Spice Jar Set,Home & Kitchen,1,79.36,79.36
9604,103786,1091,Tennis Balls 3-Pack,Sports & Outdoors,1,90.74,90.74
33022,112861,1058,Food Storage Containers,Home & Kitchen,1,82.1,82.1
9528,103757,1037,The Signal and the Noise,Books,1,31.66,31.66
40498,115415,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
38376,114689,1009,Smart Plug,Electronics,1,85.4,85.4
2371,100920,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
13625,105384,1049,Factfulness,Books,2,34.9,69.8
10168,104008,1138,Wallet RFID-Block,Clothing & Accessories,1,18.73,18.73
19046,107564,1137,Umbrella Compact,Clothing & Accessories,2,53.12,106.24
43557,116471,1047,The Black Swan,Books,1,29.39,29.39
1297,100514,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
38180,114621,1108,Dental Floss 6-Pack,Beauty & Health,2,52.87,105.74
10360,104088,1125,Tweezers Precision,Beauty & Health,1,38.58,38.58
13678,105407,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
28865,111439,1128,Wool Socks 3-Pack,Clothing & Accessories,2,74.9,149.8
1303,100517,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
696,100267,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
4239,101668,1012,E-Reader Case,Electronics,2,118.23,236.46
32935,112834,1126,Cotton T-Shirt Basic,Clothing & Accessories,3,30.55,91.65
15719,106224,1078,Jump Rope Speed,Sports & Outdoors,2,25.07,50.14
5572,102171,1052,"Salt, Pepper & Spice Rack",Home & Kitchen,2,63.86,127.72
37041,114237,1077,Resistance Band Set,Sports & Outdoors,1,59.31,59.31
2247,100868,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
29432,111641,1138,Wallet RFID-Block,Clothing & Accessories,2,18.73,37.46
1988,100765,1024,Smart Watch Band,Electronics,1,52.67,52.67
31306,112269,1003,Portable Charger,Electronics,1,226.79,226.79
19413,107715,1024,Smart Watch Band,Electronics,2,52.67,105.34
11756,104635,1099,Bike Light Set,Sports & Outdoors,1,71.44,71.44
35714,113767,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
3777,101487,1124,Mirror Compact,Beauty & Health,1,16.93,16.93
20458,108111,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
19445,107728,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
43645,116503,1017,Laptop Cooling Pad,Electronics,1,171.93,171.93
31406,112308,1131,Leather Belt,Clothing & Accessories,2,67.26,134.52
7589,102963,1011,Action Camera,Electronics,1,245.79,245.79
29766,111760,1028,Clean Code,Books,1,25.5,25.5
10926,104303,1005,Webcam HD,Electronics,3,140.61,421.83
33162,112910,1096,Gym Bag 40L,Sports & Outdoors,1,57.56,57.56
31214,112238,1011,Action Camera,Electronics,2,245.79,491.58
2525,100982,1115,Protein Bars 12-Pack,Beauty & Health,2,12.87,25.74
11344,104468,1067,Spice Jar Set,Home & Kitchen,1,79.36,79.36
35797,113799,1125,Tweezers Precision,Beauty & Health,1,38.58,38.58
14711,105815,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
30745,112086,1038,Algorithms to Live By,Books,1,25.7,25.7
12183,104795,1033,Deep Work,Books,2,30.76,61.52
22289,108840,1031,Atomic Habits,Books,3,34.72,104.16
39073,114920,1136,Gloves Touchscreen,Clothing & Accessories,2,63.11,126.22
16849,106667,1001,Wireless Earbuds,Electronics,1,200.2,200.2
26152,110391,1047,The Black Swan,Books,2,29.39,58.78
27623,110976,1019,Car Phone Mount,Electronics,1,252.26,252.26
26557,110546,1011,Action Camera,Electronics,2,245.79,491.58
29374,111620,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
29593,111697,1111,Shampoo Bar Natural,Beauty & Health,1,53.44,53.44
25595,110166,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
44162,116684,1049,Factfulness,Books,1,34.9,34.9
11239,104429,1041,Data Smart,Books,1,23.16,23.16
43523,116460,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
21155,108387,1143,Pyjama Set,Clothing & Accessories,1,41.75,41.75
47235,117753,1013,HDMI Cable 2m,Electronics,2,287.28,574.56
3106,101214,1001,Wireless Earbuds,Electronics,3,200.2,600.6
30786,112101,1119,Essential Oil Set,Beauty & Health,1,49.51,49.51
20868,108268,1125,Tweezers Precision,Beauty & Health,1,38.58,38.58
1805,100704,1047,The Black Swan,Books,1,29.39,29.39
42126,115969,1026,Python Crash Course,Books,3,17.99,53.97
26666,110594,1146,Polo Shirt,Clothing & Accessories,2,10.23,20.46
31545,112357,1128,Wool Socks 3-Pack,Clothing & Accessories,1,74.9,74.9
9824,103874,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
24086,109567,1064,Measuring Cup Set,Home & Kitchen,3,11.54,34.62
46031,117328,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
41174,115649,1013,HDMI Cable 2m,Electronics,3,287.28,861.84
44436,116776,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
28016,111130,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
19813,107867,1031,Atomic Habits,Books,2,34.72,69.44
4,100003,1046,Freakonomics,Books,2,10.96,21.92
9557,103767,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
9936,103913,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
14359,105674,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
2260,100873,1121,Teeth Whitening Strips,Beauty & Health,3,25.96,77.88
42421,116080,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
47385,117810,1052,"Salt, Pepper & Spice Rack",Home & Kitchen,1,63.86,63.86
20968,108308,1124,Mirror Compact,Beauty & Health,2,16.93,33.86
1733,100677,1135,Scarf Lightweight,Clothing & Accessories,1,52.51,52.51
43352,116400,1149,Crossbody Bag,Clothing & Accessories,2,37.8,75.6
37914,114536,1122,Cotton Pads 100pk,Beauty & Health,1,,
35919,113839,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
46468,117479,1063,Ice Cube Tray Silicone,Home & Kitchen,1,10.05,10.05
12204,104802,1146,Polo Shirt,Clothing & Accessories,3,10.23,30.69
27394,110881,1018,Screen Protector Pack,Electronics,1,128.72,128.72
4858,101903,1051,Knife, Fork & Spoon Set,Home & Kitchen,1,10.91,10.91
28581,111347,1035,Designing Data-Intensive Apps,Books,2,16.52,33.04
39692,115133,1002,USB-C Hub,Electronics,2,100.36,200.72
47397,117814,1043,The Lean Startup,Books,1,18.78,18.78
36353,113993,1135,Scarf Lightweight,Clothing & Accessories,2,52.51,105.02
32139,112562,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
23216,109214,1022,Tablet Stylus,Electronics,3,87.44,262.32
4372,101720,1058,Food Storage Containers,Home & Kitchen,2,82.1,164.2
3428,101352,1101,Face Moisturizer 50ml,Beauty & Health,1,53.45,53.45
45977,117309,1058,Food Storage Containers,Home & Kitchen,1,82.1,82.1
27734,111018,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
33507,113028,1033,Deep Work,Books,1,30.76,30.76
42920,116251,1112,Deodorant Roll-On,Beauty & Health,1,32.11,32.11
44799,116902,1099,Bike Light Set,Sports & Outdoors,2,71.44,142.88
38925,114868,1123,Hairband Set Elastic,Beauty & Health,1,15.21,15.21
24611,109787,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
8844,103473,1008,LED Desk Lamp,Electronics,1,203.07,203.07
24941,109917,1076,Yoga Mat 6mm,Sports & Outdoors,1,119.48,119.48
15265,106030,1025,Ring Light,Electronics,1,199.18,199.18
31676,112401,1051,Knife, Fork & Spoon Set,Home & Kitchen,1,10.91,10.91
47881,117975,1021,Noise Cancelling Headphones,Electronics,3,218.05,654.15
40514,115419,1048,Sapiens,Books,1,9.72,9.72
36364,113997,1074,Throw Pillow Cover,Home & Kitchen,3,52.6,157.8
20862,108265,1090,Pull-Up Bar,Sports & Outdoors,2,57.75,115.5
10224,104032,1107,Electric Toothbrush,Beauty & Health,2,27.75,55.5
7183,102801,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
32450,112666,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
41280,115688,1042,Business Model Generation,Books,2,23.78,47.56
30800,112105,1108,Dental Floss 6-Pack,Beauty & Health,2,52.87,105.74
30027,111844,1012,E-Reader Case,Electronics,1,118.23,118.23
24675,109815,1052,Salt, Pepper & Spice Rack,Home & Kitchen,3,63.86,191.58
2,100001,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
7495,102923,1063,Ice Cube Tray Silicone,Home & Kitchen,1,,
42247,116012,1046,Freakonomics,Books,1,10.96,10.96
47539,117861,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
15113,105973,1150,Bucket Hat,Clothing & Accessories,1,14.89,14.89
35500,113692,1047,The Black Swan,Books,2,29.39,58.78
2569,100997,1002,USB-C Hub,Electronics,1,100.36,100.36
5554,102163,1046,Freakonomics,Books,1,10.96,10.96
8220,103217,1142,Swim Shorts,Clothing & Accessories,2,51.23,102.46
35021,113533,1146,Polo Shirt,Clothing & Accessories,1,10.23,10.23
39576,115090,1056,Cutting Board Bamboo,Home & Kitchen,1,79.19,79.19
38735,114803,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
23503,109330,1052,"Salt, Pepper & Spice Rack",Home & Kitchen,1,63.86,63.86
31741,112423,1081,Dumbbell Set 5kg,Sports & Outdoors,2,19.67,39.34
31116,112201,1143,Pyjama Set,Clothing & Accessories,1,41.75,41.75
17041,106744,1022,Tablet Stylus,Electronics,1,87.44,87.44
26661,110591,1101,Face Moisturizer 50ml,Beauty & Health,2,53.45,106.9
36796,114150,1081,Dumbbell Set 5kg,Sports & Outdoors,1,19.67,19.67
45709,117211,1032,Thinking Fast and Slow,Books,1,23.04,23.04
27838,111062,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
16831,106659,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
30746,112086,1094,Cooling Towel,Sports & Outdoors,2,105.06,210.12
31349,112286,1054,Toaster 2-Slice,Home & Kitchen,1,18.81,18.81
25012,109945,1091,Tennis Balls 3-Pack,Sports & Outdoors,1,90.74,90.74
2102,100814,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
36235,113954,1065,Mixing Bowl Set,Home & Kitchen,1,79.42,79.42
27396,110882,1130,Sunglasses UV400,Clothing & Accessories,3,27.24,81.72
34560,113380,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
23285,109243,1072,Photo Frame 20x30,Home & Kitchen,2,30.94,61.88
44681,116861,1124,Mirror Compact,Beauty & Health,1,16.93,16.93
39416,115033,1023,Mini Projector,Electronics,2,46.86,93.72
11371,104479,1072,Photo Frame 20x30,Home & Kitchen,2,30.94,61.88
12719,105011,1069,Lunch Box Insulated,Home & Kitchen,1,15.47,15.47
19013,107550,1012,E-Reader Case,Electronics,1,118.23,118.23
15401,106087,1077,Resistance Band Set,Sports & Outdoors,3,59.31,177.93
8752,103441,1003,Portable Charger,Electronics,3,226.79,680.37
8292,103248,1105,Hair Brush Detangling,Beauty & Health,1,23.95,23.95
30775,112097,1032,Thinking Fast and Slow,Books,1,23.04,23.04
6507,102531,1032,Thinking Fast and Slow,Books,1,23.04,23.04
22739,109016,1069,Lunch Box Insulated,Home & Kitchen,1,15.47,15.47
4795,101878,1038,Algorithms to Live By,Books,1,25.7,25.7
28257,111222,1036,Storytelling with Data,Books,1,13.7,13.7
23986,109527,1003,Portable Charger,Electronics,1,226.79,226.79
30713,112077,1110,Body Lotion 200ml,Beauty & Health,3,12.74,38.22
11254,104435,1048,Sapiens,Books,1,9.72,9.72
313,100123,1122,Cotton Pads 100pk,Beauty & Health,2,31.14,62.28
45582,117168,1053,Coffee Maker,Home & Kitchen,1,31.08,31.08
41510,115768,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
11618,104580,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
27157,110792,1092,Badminton Set,Sports & Outdoors,2,,
4384,101724,1060,Dish Drying Rack,Home & Kitchen,1,58.11,58.11
28525,111329,1043,The Lean Startup,Books,1,18.78,18.78
24946,109919,1037,The Signal and the Noise,Books,1,31.66,31.66
25457,110117,1137,Umbrella Compact,Clothing & Accessories,1,53.12,53.12
20724,108208,1086,Headlamp LED,Sports & Outdoors,1,113.04,113.04
10873,104283,1019,Car Phone Mount,Electronics,1,252.26,252.26
27209,110811,1146,Polo Shirt,Clothing & Accessories,1,10.23,10.23
38703,114792,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
6746,102622,1059,Tea Kettle Stainless,Home & Kitchen,1,33.58,33.58
42161,115983,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
13533,105348,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
14447,105710,1054,Toaster 2-Slice,Home & Kitchen,1,18.81,18.81
8640,103391,1107,Electric Toothbrush,Beauty & Health,3,27.75,83.25
33651,113078,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
36687,114112,1023,Mini Projector,Electronics,1,46.86,46.86
6744,102621,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
8409,103297,1009,Smart Plug,Electronics,3,85.4,256.2
23721,109424,1112,Deodorant Roll-On,Beauty & Health,1,,
47567,117871,1055,Blender 600W,Home & Kitchen,1,45.84,45.84
4902,101918,1148,Denim Jacket,Clothing & Accessories,1,58.18,58.18
12375,104874,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
29410,111633,1031,Atomic Habits,Books,3,34.72,104.16
34707,113429,1079,Water Bottle 1L,Sports & Outdoors,1,48.51,48.51
39166,114953,1118,Eye Mask Sleep,Beauty & Health,1,16.76,16.76
6917,102692,1103,Hand Cream Set,Beauty & Health,2,29.28,58.56
13409,105294,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
35594,113727,1043,The Lean Startup,Books,1,18.78,18.78
20630,108170,1122,Cotton Pads 100pk,Beauty & Health,3,31.14,93.42
29788,111766,1033,Deep Work,Books,1,30.76,30.76
29840,111782,1083,Cycling Gloves,Sports & Outdoors,1,,
28634,111364,1084,Swim Goggles,Sports & Outdoors,1,37.7,37.7
24930,109913,1116,First Aid Kit Basic,Beauty & Health,1,9.01,9.01
14595,105770,1008,LED Desk Lamp,Electronics,1,203.07,203.07
22288,108840,1072,Photo Frame 20x30,Home & Kitchen,2,30.94,61.88
33680,113087,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
34607,113398,1039,How Charts Lie,Books,2,32.69,65.38
6558,102552,1095,Compression Sleeves,Sports & Outdoors,2,32.54,65.08
32997,112854,1049,Factfulness,Books,3,34.9,104.7
18248,107238,1024,Smart Watch Band,Electronics,1,52.67,52.67
27785,111039,1021,Noise Cancelling Headphones,Electronics,2,218.05,436.1
43583,116480,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,,
41220,115667,1119,Essential Oil Set,Beauty & Health,2,49.51,99.02
14222,105621,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
18178,107213,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
21777,108643,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
28075,111154,1053,Coffee Maker,Home & Kitchen,1,31.08,31.08
15573,106162,1030,SQL in 10 Minutes,Books,2,12.41,24.82
38495,114727,1019,Car Phone Mount,Electronics,1,252.26,252.26
11672,104602,1096,Gym Bag 40L,Sports & Outdoors,1,57.56,57.56
1345,100531,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
5300,102067,1023,Mini Projector,Electronics,1,46.86,46.86
46004,117318,1029,The Pragmatic Programmer,Books,1,12.62,12.62
10796,104254,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
29640,111715,1117,Thermometer Digital,Beauty & Health,2,34.75,69.5
14817,105853,1123,Hairband Set Elastic,Beauty & Health,2,15.21,30.42
8461,103320,1041,Data Smart,Books,1,23.16,23.16
20633,108172,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
24484,109732,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
31759,112428,1021,Noise Cancelling Headphones,Electronics,2,218.05,436.1
7322,102855,1121,Teeth Whitening Strips,Beauty & Health,1,25.96,25.96
42260,116016,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
22696,109000,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
6982,102716,1020,Power Strip 6-outlet,Electronics,1,261.11,261.11
41949,115910,1134,Beanie Hat Knit,Clothing & Accessories,2,49.76,99.52
30117,111875,1073,Wall Clock Minimal,Home & Kitchen,2,43.43,86.86
11097,104373,1146,Polo Shirt,Clothing & Accessories,2,10.23,20.46
33336,112969,1117,Thermometer Digital,Beauty & Health,2,34.75,69.5
5641,102199,1010,Digital Thermometer,Electronics,1,246.78,246.78
14971,105918,1030,SQL in 10 Minutes,Books,3,12.41,37.23
27116,110774,1109,Face Mask Sheet Pack,Beauty & Health,2,32.79,65.58
46674,117559,1080,Foam Roller,Sports & Outdoors,2,36.85,73.7
28018,111131,1089,Ab Wheel Roller,Sports & Outdoors,2,22.47,44.94
42527,116116,1063,Ice Cube Tray Silicone,Home & Kitchen,1,10.05,10.05
41628,115805,1080,Foam Roller,Sports & Outdoors,2,36.85,73.7
29388,111625,1079,Water Bottle 1L,Sports & Outdoors,1,48.51,48.51
42532,116118,1114,Magnesium Tablets,Beauty & Health,1,30.14,30.14
38759,114812,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
39637,115112,1128,Wool Socks 3-Pack,Clothing & Accessories,1,74.9,74.9
20453,108110,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
12626,104976,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
16362,106474,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
30464,111987,1017,Laptop Cooling Pad,Electronics,3,171.93,515.79
47892,117979,1033,Deep Work,Books,1,30.76,30.76
37280,114324,1010,Digital Thermometer,Electronics,1,246.78,246.78
12417,104889,1054,Toaster 2-Slice,Home & Kitchen,1,18.81,18.81
23956,109516,1100,Sports Tape Roll,Sports & Outdoors,1,119.92,119.92
23360,109275,1080,Foam Roller,Sports & Outdoors,1,36.85,36.85
404,100154,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
42034,115938,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
1921,100746,1140,Tote Bag Canvas,Clothing & Accessories,3,27.7,83.1
19653,107808,1041,Data Smart,Books,1,23.16,23.16
4418,101738,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
32477,112676,1035,Designing Data-Intensive Apps,Books,3,16.52,49.56
20159,108001,1008,LED Desk Lamp,Electronics,1,203.07,203.07
18596,107376,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
28339,111255,1026,Python Crash Course,Books,1,17.99,17.99
41165,115646,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
10456,104129,1031,Atomic Habits,Books,1,34.72,34.72
46527,117501,1101,Face Moisturizer 50ml,Beauty & Health,2,53.45,106.9
41503,115766,1095,Compression Sleeves,Sports & Outdoors,2,32.54,65.08
24013,109538,1127,Running Shorts,Clothing & Accessories,1,14.72,14.72
27310,110851,1090,Pull-Up Bar,Sports & Outdoors,1,57.75,57.75
40957,115571,1141,Zip Hoodie,Clothing & Accessories,3,56.64,169.92
10981,104325,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
32873,112813,1084,Swim Goggles,Sports & Outdoors,1,37.7,37.7
16666,106591,1104,Lip Balm 3-Pack,Beauty & Health,1,25.05,25.05
46749,117582,1096,Gym Bag 40L,Sports & Outdoors,1,57.56,57.56
43063,116306,1077,Resistance Band Set,Sports & Outdoors,3,59.31,177.93
14333,105666,1072,Photo Frame 20x30,Home & Kitchen,2,30.94,61.88
14811,105851,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
29632,111711,1115,Protein Bars 12-Pack,Beauty & Health,1,,
46011,117320,1138,Wallet RFID-Block,Clothing & Accessories,1,18.73,18.73
35314,113634,1126,Cotton T-Shirt Basic,Clothing & Accessories,1,30.55,30.55
21094,108359,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
22205,108807,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
45799,117244,1008,LED Desk Lamp,Electronics,1,203.07,203.07
43756,116542,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
43657,116507,1127,Running Shorts,Clothing & Accessories,1,14.72,14.72
6781,102635,1035,Designing Data-Intensive Apps,Books,1,16.52,16.52
15055,105952,1063,Ice Cube Tray Silicone,Home & Kitchen,1,10.05,10.05
13604,105376,1074,Throw Pillow Cover,Home & Kitchen,2,52.6,105.2
