order_id,order_date,customer_id,channel,region,order_total,shipping_cost,num_items
116958,2024-09-16 19:49,C00753,marketplace,South,78.06,0.0,3
116959,2024-09-16 19:07,C01495,mobile_app,West,461.04,0.0,5
116960,2024-09-16 10:52,C03323,mobile_app,South,59.7,0.0,2
116961,2024-09-16 17:54,C00345,marketplace,North,203.48,0.0,4
116962,2024-09-16 14:44,C02251,web,Central,142.18,0.0,4
116963,2024-09-16 11:29,C00176,mobile_app,East,183.84,0.0,4
116964,2024-09-16 14:59,C03590,marketplace,South,849.46,0.0,4
116965,2024-09-16 20:14,C01292,web,North,75.91,0.0,2
116966,2024-09-16 22:18,C03868,web,West,119.86,0.0,3
116967,2024-09-16 06:27,C02964,mobile_app,South,15.15,5.95,1
116968,2024-09-16 08:43,C00643,web,North,475.86,0.0,5
116969,2024-09-16 22:29,C03756,mobile_app,North,14.72,5.95,1
116970,2024-09-16 20:48,C00267,web,South,66.29,0.0,2
116971,2024-09-16 15:32,C00218,mobile_app,North,79.19,0.0,1
116972,2024-09-16 12:09,C03879,web,West,52.67,0.0,1
116973,2024-09-16 18:36,C02546,mobile_app,Central,420.81,0.0,3
116974,2024-09-16 06:03,C03169,web,Central,327.2,0.0,5
116975,2024-09-16 09:18,C02151,web,East,461.44,0.0,5
116976,2024-09-16 15:24,C02813,marketplace,South,479.14,0.0,2
116977,2024-09-16 08:44,C00279,web,Central,413.51,0.0,2
116978,2024-09-16 11:09,C02452,web,Central,52.87,0.0,1
116979,2024-09-16 19:49,C02541,web,West,20.9,5.95,1
116980,2024-09-16 11:50,C02994,web,West,118.54,0.0,2
116981,2024-09-16 16:52,C00591,mobile_app,East,760.04,0.0,3
116982,2024-09-16 19:28,C02119,mobile_app,North,321.29,0.0,3
116983,2024-09-16 19:30,C01324,web,East,271.88,0.0,3
116984,2024-09-16 17:37,C01191,mobile_app,East,32.69,5.95,1
116985,2024-09-16 13:28,C02282,web,East,109.94,0.0,2
116986,2024-09-16 22:22,C01369,mobile_app,South,53.5,0.0,2
116987,2024-09-16 09:57,C03336,marketplace,West,110.65,0.0,3
116988,2024-09-16 21:44,C00537,web,East,219.8,0.0,4
116989,2024-09-16 09:33,C02998,web,Central,74.12,0.0,2
116990,2024-09-16 12:13,C01960,mobile_app,Central,203.44,0.0,3
116991,2024-09-16 14:28,C00626,mobile_app,West,797.74,0.0,2
116992,2024-09-16 20:46,C00868,web,South,455.16,0.0,5
116993,2024-09-16 22:07,C00960,web,South,201.66,0.0,3
116994,2024-09-16 13:25,C01264,web,West,179.23,0.0,2
116995,2024-09-16 10:02,C02863,marketplace,Central,600.77,0.0,4
116996,2024-09-16 23:09,C03889,mobile_app,North,289.27,0.0,3
116997,2024-09-16 15:40,C02406,marketplace,South,195.64,0.0,4
116998,2024-09-16 19:11,C03036,mobile_app,North,305.8,0.0,5
116999,2024-09-16 13:58,C03199,web,South,55.39,0.0,3
117000,2024-09-16 09:46,C00529,web,Central,104.3,0.0,3
117001,2024-09-16 15:42,C02799,web,North,372.46,0.0,4
117002,2024-09-16 17:33,C00607,web,Central,487.44,0.0,3
117003,2024-09-16 16:47,C03191,mobile_app,North,65.38,0.0,1
117004,2024-09-16 13:19,C00893,web,North,53.23,0.0,2
117005,2024-09-16 07:03,C02160,marketplace,South,118.47,0.0,4
117006,2024-09-16 10:02,C01429,web,North,79.54,0.0,3
117007,2024-09-16 08:23,C02426,web,Central,70.89,0.0,2
117008,2024-09-16 10:45,C02226,web,East,167.74,0.0,3
117009,2024-09-16 10:33,C01012,web,Central,213.94,0.0,2
117010,2024-09-16 10:28,C00249,web,South,66.99,0.0,3
117011,2024-09-16 08:17,C02460,mobile_app,South,153.84,0.0,2
117012,2024-09-16 10:14,C01621,marketplace,North,316.78,0.0,3
117013,2024-09-16 07:15,C03199,mobile_app,South,254.71,0.0,5
117014,2024-09-16 11:14,C01158,web,East,124.49,0.0,3
117015,2024-09-16 20:37,C03960,mobile_app,West,82.42,0.0,2
117016,2024-09-16 08:43,C00432,web,North,470.33,0.0,4
117017,2024-09-16 11:18,C01288,mobile_app,South,257.9,0.0,4
117018,2024-09-16 06:06,C00653,mobile_app,Central,13.7,5.95,1
117019,2024-09-16 21:10,C03443,web,West,102.64,0.0,3
117020,2024-09-16 15:58,C00067,web,West,285.22,0.0,4
117021,2024-09-17 14:12,C00373,web,North,429.87,0.0,5
117022,2024-09-17 21:07,C01935,marketplace,Central,65.14,0.0,3
117023,2024-09-17 11:22,C03661,mobile_app,South,204.65,0.0,3
117024,2024-09-17 08:23,C01670,web,East,99.21,0.0,1
117025,2024-09-17 18:17,C02741,web,West,95.3,0.0,2
117026,2024-09-17 06:18,C03111,web,East,57.79,0.0,2
117027,2024-09-17 06:49,C03062,web,Central,625.56,0.0,3
117028,2024-09-17 22:22,C00934,web,Central,74.59,0.0,2
117029,2024-09-17 21:52,C01268,mobile_app,East,53.13,0.0,2
117030,2024-09-17 08:33,C03928,marketplace,Central,291.56,0.0,2
117031,2024-09-17 08:52,C02848,web,West,250.95,0.0,4
117032,2024-09-17 13:22,C03156,web,Central,220.8,0.0,3
117033,2024-09-17 13:15,C03890,web,West,307.26,0.0,3
117034,2024-09-17 21:47,C00214,web,West,144.0,0.0,3
117035,2024-09-17 16:19,C01967,mobile_app,East,749.78,0.0,4
117036,2024-09-17 12:57,C03283,mobile_app,West,141.05,0.0,4
117037,2024-09-17 06:17,C03476,mobile_app,East,278.21,0.0,4
117038,2024-09-17 08:01,C00980,web,North,30.42,5.95,1
117039,2024-09-17 21:37,C02496,web,North,97.79,0.0,3
117040,2024-09-17 22:21,C02934,web,East,195.63,0.0,3
117041,2024-09-17 18:28,C00215,mobile_app,South,760.32,0.0,4
117042,2024-09-17 06:38,C00860,mobile_app,West,176.58,0.0,5
117043,2024-09-17 16:30,C01803,web,West,275.43,0.0,5
117044,2024-09-17 08:18,C03942,web,East,80.74,0.0,2
117045,2024-09-17 10:25,C00091,web,South,426.33,0.0,5
117046,2024-09-17 23:26,C00881,web,East,269.52,0.0,4
117047,2024-09-17 07:52,C02284,web,West,320.32,0.0,2
117048,2024-09-17 09:28,C01259,web,South,332.11,0.0,4
117049,2024-09-17 08:15,C03122,web,East,171.29,0.0,2
117050,2024-09-17 10:20,C02216,mobile_app,West,361.97,0.0,5
117051,2024-09-17 17:21,C00593,web,East,331.34,0.0,3
117052,2024-09-17 13:34,C03137,web,Central,873.04,0.0,3
117053,2024-09-17 09:31,C01962,mobile_app,East,65.69,0.0,2
117054,2024-09-17 07:18,C03487,mobile_app,East,945.77,0.0,5
117055,2024-09-17 08:58,C00217,web,North,121.91,0.0,2
117056,2024-09-17 06:20,C03864,mobile_app,West,257.22,0.0,3
117057,2024-09-17 17:01,C01891,mobile_app,North,99.14,0.0,3
117058,2024-09-17 06:42,C01077,web,East,342.99,0.0,3
117059,2024-09-17 09:55,C02704,web,North,338.25,0.0,4
117060,2024-09-17 13:54,C00924,mobile_app,West,162.78,,2
117061,2024-09-17 07:38,C00745,web,East,280.75,0.0,3
117062,2024-09-17 09:17,C02470,mobile_app,East,68.04,0.0,1
117063,2024-09-17 09:43,C01565,mobile_app,Central,238.46,0.0,3
117064,2024-09-17 22:53,C02467,web,East,89.79,0.0,3
117065,2024-09-17 22:53,C02627,web,South,248.55,0.0,4
117066,2024-09-17 14:57,C01602,mobile_app,East,388.73,0.0,4
117067,2024-09-17 19:40,C00463,web,South,120.6,0.0,2
117068,2024-09-17 13:57,C00959,web,North,531.09,0.0,5
117069,2024-09-17 10:43,C03471,web,East,87.44,0.0,1
117070,2024-09-17 11:11,C00982,web,East,299.91,0.0,3
117071,2024-09-17 16:43,C02035,marketplace,East,283.12,0.0,3
117072,2024-09-17 07:21,C02508,web,East,515.79,0.0,1
117073,2024-09-17 06:41,C00265,marketplace,Central,27.24,5.95,1
117074,2024-09-17 23:28,C00622,web,East,10.05,5.95,1
117075,2024-09-17 17:55,C03157,mobile_app,South,79.82,0.0,2
117076,2024-09-17 18:31,C03861,mobile_app,Central,201.83,0.0,4
117077,2024-09-17 23:58,C03202,web,North,62.38,0.0,2
117078,2024-09-17 06:32,C02567,web,Central,150.5,0.0,2
117079,2024-09-17 12:38,C02034,web,Central,25.05,5.95,1
117080,2024-09-17 18:45,C01742,web,East,323.17,0.0,3
117081,2024-09-17 19:32,C02308,web,South,1161.55,0.0,3
117082,2024-09-17 20:19,C02054,marketplace,East,236.46,0.0,1
117083,2024-09-17 13:25,C01907,mobile_app,East,59.01,0.0,1
117084,2024-09-17 19:47,C00269,mobile_app,Central,365.53,0.0,5
117085,2024-09-17 21:58,C01467,web,North,78.16,0.0,2
117086,2024-09-17 08:51,C02950,mobile_app,East,245.79,0.0,1
117087,2024-09-17 14:13,C03585,mobile_app,North,821.02,0.0,3
117088,2024-09-17 17:54,C00838,web,Central,201.72,0.0,3
117089,2024-09-17 06:00,C03081,web,East,186.28,0.0,4
117090,2024-09-17 17:42,C00780,web,East,514.93,0.0,3
117091,2024-09-17 23:18,C03220,web,South,148.65,0.0,1
117092,2024-09-17 08:17,C03750,marketplace,North,181.4,0.0,2
117093,2024-09-17 20:33,C01236,web,Central,133.46,0.0,4
117094,2024-09-17 20:24,C00116,web,East,352.36,0.0,5
117095,2024-09-17 12:11,C03191,web,West,464.2,0.0,2
117096,2024-09-17 22:07,C03955,mobile_app,East,103.03,0.0,4
117097,2024-09-17 13:41,C03343,web,South,52.51,0.0,1
117098,2024-09-17 19:48,C03387,mobile_app,West,271.15,0.0,3
117099,2024-09-18 07:16,C03113,mobile_app,South,546.42,0.0,4
117100,2024-09-18 06:16,C03036,mobile_app,West,148.13,0.0,4
117101,2024-09-18 06:04,C02517,marketplace,Central,103.29,0.0,3
117102,2024-09-18 16:46,C03304,mobile_app,East,237.57,0.0,5
117103,2024-09-18 22:46,C01192,web,North,76.56,0.0,2
117104,2024-09-18 15:56,C03231,web,West,673.04,0.0,5
117105,2024-09-18 13:19,C02660,web,East,269.0,0.0,3
117106,2024-09-18 08:10,C03854,web,South,214.05,0.0,5
117107,2024-09-18 16:09,C02394,mobile_app,North,187.95,0.0,4
117108,2024-09-18 22:10,C00423,marketplace,South,155.76,0.0,5
117109,2024-09-18 23:24,C02264,mobile_app,North,63.14,0.0,3
117110,2024-09-18 07:02,C02882,web,South,158.82,0.0,3
117111,2024-09-18 07:04,C00829,web,Central,519.22,0.0,4
117112,2024-09-18 17:54,C03674,web,East,567.5,0.0,4
117113,2024-09-18 15:18,C03271,mobile_app,West,162.32,0.0,4
117114,2024-09-18 22:09,C00609,web,North,57.74,0.0,2
117115,2024-09-18 06:11,C03607,web,South,308.94,0.0,2
117116,2024-09-18 22:35,C01493,mobile_app,Central,923.91,0.0,3
117117,2024-09-18 20:13,C02434,mobile_app,East,215.99,0.0,4
117118,2024-09-18 14:10,C02621,marketplace,North,249.26,0.0,3
117119,2024-09-18 17:22,C00183,web,West,39.4,5.95,2
117120,2024-09-18 11:48,C03409,web,Central,52.87,0.0,1
117121,2024-09-18 09:17,C03110,mobile_app,West,182.07,0.0,4
117122,2024-09-18 13:53,C03168,web,West,69.04,0.0,2
117123,2024-09-18 17:38,C03289,web,East,105.51,0.0,3
117124,2024-09-18 09:29,C00663,marketplace,East,63.21,0.0,2
117125,2024-09-18 13:27,C02877,web,East,132.9,0.0,3
117126,2024-09-18 22:38,C03204,web,North,301.13,0.0,3
117127,2024-09-18 13:57,C03349,web,South,361.44,0.0,3
117128,2024-09-18 11:30,C03757,web,North,336.77,0.0,5
117129,2024-09-18 15:45,C02222,mobile_app,North,257.83,0.0,3
117130,2024-09-18 23:19,C01127,web,East,98.77,0.0,2
117131,2024-09-18 06:22,C00615,mobile_app,East,121.72,0.0,4
117132,2024-09-18 15:18,C00206,mobile_app,North,12.41,5.95,1
117133,2024-09-18 11:21,C03297,web,East,14.76,5.95,1
117134,2024-09-18 22:09,C01328,mobile_app,North,354.83,0.0,4
117135,2024-09-18 09:13,C00092,web,Central,154.57,0.0,2
117136,2024-09-18 06:14,C01855,mobile_app,North,33.58,5.95,1
117137,2024-09-18 17:19,C00173,mobile_app,South,179.92,0.0,4
117138,2024-09-18 13:12,C02812,mobile_app,West,470.51,0.0,4
117139,2024-09-18 06:51,C03984,web,South,291.54,0.0,4
117140,2024-09-18 20:34,C03008,web,North,94.86,0.0,1
117141,2024-09-18 19:59,C00129,mobile_app,West,59.17,0.0,3
117142,2024-09-18 12:31,C00283,mobile_app,South,191.95,0.0,3
117143,2024-09-18 22:58,C01309,web,North,202.73,0.0,2
117144,2024-09-18 08:52,C03003,web,South,1005.16,0.0,5
117145,2024-09-18 23:57,C00432,mobile_app,West,74.9,0.0,1
117146,2024-09-18 12:11,C03960,mobile_app,Central,176.84,0.0,4
117147,2024-09-18 06:50,C03285,web,Central,79.41,0.0,2
117148,2024-09-18 17:10,C02804,web,North,286.62,0.0,5
117149,2024-09-18 08:28,C01976,mobile_app,East,132.48,0.0,2
117150,2024-09-18 20:36,C01285,web,Central,376.8,0.0,4
117151,2024-09-18 20:40,C02872,web,Central,165.29,0.0,2
117152,2024-09-18 18:11,C00576,web,Central,142.15,,2
117153,2024-09-18 07:04,C03839,web,East,119.48,0.0,1
117154,2024-09-18 08:29,C02809,web,East,543.9,,4
117155,2024-09-18 07:38,C03804,web,Central,404.18,0.0,5
117156,2024-09-18 13:26,C03609,web,South,80.49,0.0,2
117157,2024-09-18 14:31,C00074,web,West,132.98,0.0,2
117158,2024-09-18 06:26,C01775,web,South,488.92,0.0,5
117159,2024-09-18 18:57,C01316,web,North,149.95,0.0,2
117160,2024-09-18 23:15,C03967,web,North,855.64,0.0,5
117161,2024-09-18 16:37,C02063,mobile_app,North,163.77,0.0,2
117162,2024-09-18 08:32,C02894,mobile_app,South,32.27,5.95,1
117163,2024-09-18 06:07,C01769,marketplace,West,168.02,0.0,5
117164,2024-09-18 14:17,C01409,web,East,535.94,0.0,3
117165,2024-09-18 19:05,C00882,web,North,131.4,0.0,3
117166,2024-09-18 06:52,C02217,mobile_app,East,186.84,0.0,4
117167,2024-09-18 22:20,C00921,web,West,493.33,0.0,5
117168,2024-09-18 10:40,C01866,mobile_app,North,687.77,0.0,5
117169,2024-09-18 13:38,C02925,mobile_app,Central,359.76,0.0,1
117170,2024-09-19 18:22,C01137,web,South,27.24,5.95,1
117171,2024-09-19 23:01,C01681,web,East,296.89,0.0,4
117172,2024-09-19 16:51,C00538,mobile_app,East,58.52,0.0,2
117173,2024-09-19 16:32,C03841,mobile_app,South,41.75,5.95,1
117174,2024-09-19 20:10,C01450,web,Central,300.08,0.0,5
117175,2024-09-19 12:12,C02607,marketplace,West,339.45,0.0,5
117176,2024-09-19 06:09,C00206,mobile_app,West,260.98,0.0,4
117177,2024-09-19 11:51,C00584,web,North,97.03,0.0,3
117178,2024-09-19 22:18,C01380,mobile_app,East,177.3,0.0,4
117179,2024-09-19 12:16,C02347,web,South,318.16,0.0,3
117180,2024-09-19 20:59,C01306,mobile_app,Central,92.79,0.0,3
117181,2024-09-19 13:09,C01546,web,Central,97.73,0.0,3
117182,2024-09-19 12:35,C00637,web,East,19.46,5.95,2
117183,2024-09-19 11:00,C03131,web,West,505.45,0.0,4
117184,2024-09-19 10:23,C03249,mobile_app,North,820.26,0.0,3
117185,2024-09-19 07:56,C02310,mobile_app,East,242.32,0.0,3
117186,2024-09-19 18:52,C00707,mobile_app,North,176.65,0.0,4
117187,2024-09-19 19:18,C02634,mobile_app,West,126.16,0.0,3
117188,2024-09-19 06:30,C00084,web,South,105.31,0.0,2
117189,2024-09-19 11:04,C01459,web,North,97.28,0.0,3
117190,2024-09-19 14:09,C03918,mobile_app,South,270.69,0.0,3
117191,2024-09-19 09:37,C03611,web,East,466.79,0.0,5
117192,2024-09-19 15:07,C02716,mobile_app,North,366.82,0.0,4
117193,2024-09-19 16:16,C03460,mobile_app,South,74.29,0.0,2
117194,2024-09-19 15:46,C03539,web,West,150.08,0.0,3
117195,2024-09-19 10:38,C00602,web,West,163.92,0.0,2
117196,2024-09-19 22:33,C01586,mobile_app,South,143.14,0.0,2
117197,2024-09-19 09:55,C02164,mobile_app,South,37.8,,1
117198,2024-09-19 07:54,C00055,web,East,158.85,,4
117199,2024-09-19 23:38,C03317,web,South,272.29,0.0,3
117200,2024-09-19 23:02,C00627,mobile_app,Central,513.44,0.0,2
117201,2024-09-19 09:23,C01515,web,East,432.94,0.0,3
117202,2024-09-19 16:11,C00472,marketplace,South,229.09,0.0,5
117203,2024-09-19 17:39,C03278,marketplace,East,118.2,0.0,3
117204,2024-09-19 14:19,C03973,mobile_app,Central,45.63,5.95,1
117205,2024-09-19 06:28,C01780,marketplace,South,685.09,0.0,2
117206,2024-09-19 22:57,C02098,mobile_app,West,75.01,0.0,2
117207,2024-09-19 17:39,C00988,mobile_app,East,228.25,0.0,3
117208,2024-09-19 21:23,C03861,marketplace,Central,211.08,0.0,2
117209,2024-09-19 09:55,C01260,web,Central,123.42,0.0,3
117210,2024-09-19 22:01,C02037,mobile_app,North,66.36,0.0,2
117211,2024-09-19 09:10,C00006,mobile_app,Central,362.01,0.0,4
117212,2024-09-19 21:47,C00875,mobile_app,North,30.94,5.95,1
117213,2024-09-19 09:19,C01320,web,North,227.32,0.0,5
117214,2024-09-19 13:08,C03120,mobile_app,West,55.48,0.0,1
117215,2024-09-19 10:40,C03708,web,West,406.23,0.0,3
117216,2024-09-19 21:37,C00870,mobile_app,South,220.39,0.0,2
117217,2024-09-19 22:18,C00788,web,East,10.91,5.95,1
117218,2024-09-19 22:19,C01682,web,East,144.06,0.0,3
117219,2024-09-19 13:45,C01354,web,South,183.25,0.0,3
117220,2024-09-19 07:41,C00854,web,North,159.97,0.0,3
117221,2024-09-19 09:15,C02332,web,South,34.75,5.95,2
117222,2024-09-19 07:58,C03289,web,East,180.15,0.0,5
117223,2024-09-19 07:43,C01846,web,North,337.34,,5
117224,2024-09-19 19:31,C03532,marketplace,West,401.71,0.0,5
117225,2024-09-19 13:32,C03471,web,East,69.33,0.0,2
117226,2024-09-19 18:14,C03879,web,North,76.96,0.0,2
117227,2024-09-19 18:55,C00318,web,North,219.28,0.0,5
117228,2024-09-19 12:33,C01794,mobile_app,West,33.52,5.95,1
117229,2024-09-19 14:10,C01630,web,Central,33.54,5.95,1
117230,2024-09-19 06:46,C01452,web,East,518.8,0.0,3
117231,2024-09-20 08:21,C03436,mobile_app,South,253.45,,3
117232,2024-09-20 22:14,C03839,web,East,269.03,0.0,2
117233,2024-09-20 08:44,C03315,web,North,210.12,0.0,1
117234,2024-09-20 22:56,C02574,web,Central,32.79,5.95,1
117235,2024-09-20 08:29,C01925,mobile_app,North,252.22,0.0,3
117236,2024-09-20 22:11,C03430,web,East,253.46,0.0,3
117237,2024-09-20 09:29,C02420,web,East,575.59,0.0,4
117238,2024-09-20 16:40,C02298,web,South,421.78,0.0,4
117239,2024-09-20 09:09,C00329,mobile_app,East,339.29,0.0,3
117240,2024-09-20 15:46,C01058,web,South,246.78,,1
117241,2024-09-20 18:23,C01843,web,Central,816.12,0.0,2
117242,2024-09-20 21:57,C03663,web,Central,229.04,0.0,3
117243,2024-09-20 22:11,C01201,marketplace,North,246.55,0.0,3
117244,2024-09-20 10:59,C02207,mobile_app,North,300.04,0.0,4
117245,2024-09-20 06:50,C00389,marketplace,East,47.98,5.95,3
117246,2024-09-20 17:22,C02057,web,South,105.72,0.0,2
117247,2024-09-20 20:59,C00776,web,South,806.88,0.0,2
117248,2024-09-20 07:51,C01832,web,West,113.09,0.0,3
117249,2024-09-20 15:54,C02570,marketplace,North,132.83,0.0,2
117250,2024-09-20 09:02,C01085,web,West,53.45,0.0,1
117251,2024-09-20 10:31,C01275,web,West,145.47,0.0,5
117252,2024-09-20 17:27,C01030,web,West,118.62,0.0,1
117253,2024-09-20 08:40,C00729,mobile_app,North,55.63,0.0,2
117254,2024-09-20 11:27,C01308,web,West,173.99,0.0,3
117255,2024-09-20 14:28,C00760,mobile_app,North,238.38,0.0,3
117256,2024-09-20 13:12,C01842,web,West,502.53,0.0,5
117257,2024-09-20 07:38,C01429,web,North,97.44,0.0,3
117258,2024-09-20 08:43,C03309,web,North,163.18,0.0,3
117259,2024-09-20 20:46,C03894,marketplace,North,130.26,0.0,3
117260,2024-09-20 23:16,C03190,web,West,34.73,5.95,1
117261,2024-09-20 08:58,C03823,web,Central,195.64,0.0,5
117262,2024-09-20 15:59,C00743,web,North,1022.91,0.0,2
117263,2024-09-20 16:32,C00885,marketplace,Central,439.97,0.0,5
117264,2024-09-20 12:10,C02553,web,East,469.46,0.0,5
117265,2024-09-20 12:18,C03772,mobile_app,East,163.79,0.0,2
117266,2024-09-20 09:46,C03911,mobile_app,North,115.4,0.0,3
117267,2024-09-20 23:23,C01264,web,South,177.47,0.0,4
117268,2024-09-20 20:41,C01093,web,Central,378.3,0.0,4
117269,2024-09-20 09:35,C01903,web,East,185.53,0.0,4
117270,2024-09-20 23:55,C03142,web,East,359.76,0.0,1
117271,2024-09-20 19:18,C00665,mobile_app,East,130.91,0.0,2
117272,2024-09-20 18:35,C01300,web,North,104.46,0.0,2
117273,2024-09-20 08:31,C02828,marketplace,West,371.91,0.0,3
117274,2024-09-20 23:52,C03378,web,East,362.63,0.0,2
117275,2024-09-20 20:44,C02915,web,West,293.8,0.0,2
117276,2024-09-20 07:53,C02637,web,East,398.83,0.0,5
117277,2024-09-20 09:25,C00498,web,East,149.05,0.0,2
117278,2024-09-20 09:57,C00435,marketplace,East,257.44,0.0,1
117279,2024-09-20 15:01,C01187,mobile_app,East,65.58,0.0,1
117280,2024-09-20 21:14,C01950,web,North,195.0,0.0,1
117281,2024-09-20 10:07,C02972,mobile_app,West,135.3,0.0,2
117282,2024-09-20 10:02,C02047,marketplace,East,25.5,5.95,1
117283,2024-09-20 21:49,C03888,web,North,234.32,0.0,3
117284,2024-09-20 13:07,C01733,web,South,276.19,0.0,4
117285,2024-09-20 08:58,C00213,mobile_app,East,180.45,0.0,3
117286,2024-09-20 09:37,C01621,mobile_app,East,70.66,0.0,3
117287,2024-09-20 21:55,C03062,marketplace,North,205.47,0.0,5
117288,2024-09-20 18:24,C03395,web,South,441.9,0.0,4
117289,2024-09-20 16:55,C02251,marketplace,Central,119.85,0.0,4
117290,2024-09-20 22:34,C02676,web,East,281.04,0.0,3
117291,2024-09-20 15:17,C02727,web,South,166.33,0.0,3
117292,2024-09-20 14:46,C02526,mobile_app,East,31.6,5.95,2
117293,2024-09-20 15:54,C01451,web,South,261.99,0.0,2
117294,2024-09-20 15:20,C00437,web,South,165.32,0.0,2
117295,2024-09-20 11:31,C03653,web,Central,304.33,0.0,2
117296,2024-09-20 20:15,C03885,web,South,16.93,5.95,1
117297,2024-09-20 16:53,C01106,web,East,507.02,0.0,2
117298,2024-09-20 23:13,C03727,web,North,87.79,0.0,3
117299,2024-09-20 18:34,C03902,web,South,216.72,0.0,4
117300,2024-09-21 06:54,C01601,web,South,581.68,0.0,2
117301,2024-09-21 22:43,C01397,web,West,29.52,5.95,1
117302,2024-09-21 21:58,C01986,web,South,70.48,0.0,3
117303,2024-09-21 18:32,C03429,mobile_app,East,360.53,0.0,3
117304,2024-09-21 19:58,C02863,web,North,23.04,5.95,1
117305,2024-09-21 15:11,C00844,web,North,239.91,0.0,5
117306,2024-09-21 22:40,C01944,web,North,657.15,0.0,3
117307,2024-09-21 10:22,C00337,mobile_app,South,38.61,5.95,2
117308,2024-09-21 21:58,C03944,mobile_app,South,355.76,0.0,5
117309,2024-09-21 18:07,C02076,web,North,114.89,0.0,2
117310,2024-09-21 14:00,C02905,web,Central,368.78,,5
117311,2024-09-21 22:29,C01060,web,North,58.29,0.0,2
117312,2024-09-21 15:29,C00479,mobile_app,North,436.1,0.0,1
117313,2024-09-21 18:08,C01935,web,East,423.63,0.0,5
117314,2024-09-21 13:57,C02905,web,North,291.62,0.0,3
117315,2024-09-21 19:06,C00463,mobile_app,West,163.36,0.0,3
117316,2024-09-21 13:27,C02268,mobile_app,Central,79.42,0.0,1
117317,2024-09-21 21:49,C01162,marketplace,West,606.33,0.0,4
117318,2024-09-21 06:10,C03543,mobile_app,North,396.64,0.0,5
117319,2024-09-21 17:10,C00983,web,East,175.85,0.0,2
117320,2024-09-21 14:43,C01531,mobile_app,North,84.32,0.0,4
117321,2024-09-21 23:13,C03975,mobile_app,East,117.83,0.0,2
117322,2024-09-21 18:03,C01845,web,Central,279.8,0.0,3
117323,2024-09-21 18:47,C03972,mobile_app,Central,62.77,0.0,2
117324,2024-09-21 16:20,C01325,web,North,160.64,,2
117325,2024-09-21 19:48,C02860,web,West,153.26,0.0,3
117326,2024-09-21 21:41,C01325,marketplace,North,51.23,0.0,1
117327,2024-09-21 06:18,C00757,web,North,107.97,0.0,3
117328,2024-09-21 23:16,C01612,web,Central,205.77,0.0,4
117329,2024-09-21 12:12,C01001,mobile_app,South,1032.99,0.0,5
117330,2024-09-21 08:28,C03792,web,West,889.8,0.0,3
117331,2024-09-21 17:12,C02080,mobile_app,Central,362.34,0.0,3
117332,2024-09-21 14:01,C02144,mobile_app,South,98.26,0.0,3
117333,2024-09-21 20:29,C03984,web,East,46.24,5.95,2
117334,2024-09-21 20:09,C02094,web,Central,75.06,0.0,1
117335,2024-09-21 21:29,C03052,marketplace,South,89.75,0.0,2
117336,2024-09-21 06:54,C02801,web,South,51.65,0.0,2
117337,2024-09-21 14:03,C02162,web,East,187.08,0.0,3
117338,2024-09-21 21:15,C01770,web,Central,138.99,0.0,3
117339,2024-09-21 22:21,C01844,mobile_app,North,257.21,0.0,1
117340,2024-09-21 17:10,C03735,web,South,416.1,0.0,5
117341,2024-09-21 11:41,C00142,mobile_app,Central,641.43,0.0,5
117342,2024-09-21 09:47,C02119,web,North,47.55,5.95,1
117343,2024-09-21 16:16,C02583,mobile_app,East,73.01,0.0,2
117344,2024-09-21 10:05,C02998,marketplace,North,222.38,0.0,3
117345,2024-09-21 10:07,C03942,mobile_app,South,58.46,0.0,2
117346,2024-09-21 15:50,C01732,web,North,75.8,0.0,2
117347,2024-09-21 09:48,C03765,mobile_app,Central,222.78,0.0,3
117348,2024-09-21 23:16,C00605,web,South,82.36,0.0,2
117349,2024-09-21 07:06,C01913,web,Central,569.85,0.0,3
117350,2024-09-21 07:44,C03272,web,North,940.94,0.0,4
117351,2024-09-21 12:29,C00252,mobile_app,East,728.6,0.0,5
117352,2024-09-21 13:24,C00932,mobile_app,West,167.39,0.0,4
117353,2024-09-21 22:51,C03230,mobile_app,West,356.22,0.0,4
117354,2024-09-21 08:57,C01064,mobile_app,Central,104.84,0.0,1
117355,2024-09-21 12:26,C01028,web,East,277.32,0.0,3
117356,2024-09-21 07:22,C01279,mobile_app,North,143.02,0.0,1
117357,2024-09-21 07:50,C02387,web,East,414.3,,4
117358,2024-09-21 11:20,C02200,mobile_app,Central,222.67,0.0,2
117359,2024-09-21 06:18,C03276,web,Central,223.54,,3
117360,2024-09-21 22:42,C01014,mobile_app,North,269.46,0.0,1
117361,2024-09-21 13:21,C03699,web,North,189.25,0.0,2
117362,2024-09-21 21:37,C01885,mobile_app,North,97.83,0.0,4
117363,2024-09-21 21:50,C03346,web,South,546.53,0.0,2
117364,2024-09-21 18:17,C01058,mobile_app,East,325.41,0.0,3
117365,2024-09-21 10:20,C03254,web,East,210.44,0.0,3
117366,2024-09-21 13:16,C02181,mobile_app,South,1022.01,0.0,4
117367,2024-09-21 16:19,C01666,web,North,1197.98,0.0,5
117368,2024-09-21 11:00,C02726,mobile_app,South,279.36,0.0,3
117369,2024-09-22 17:12,C00283,mobile_app,East,133.53,0.0,4
117370,2024-09-22 17:44,C03642,mobile_app,East,88.62,0.0,3
